eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventSensorDetectionMthd,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,memsMedianLateralAccel,memsP75LateralAccel,memsP95LateralAccel,memsMedianHorizontalNorm,memsP75HorizontalNorm,memsP95HorizontalNorm,gpsMedianLateralAccel,gpsP75LateralAccel,gpsP95LateralAccel,bearing_angular_change_per_second,gyro_angular_change_per_second,bearingAngleChange,gyroAngleChange,mems_radius,gps_radius
4,15.652992,5.468063,0.021532143,2,4.2226696,17.964128,15.153969,0.07723567,0.6540743,1.3874104,0.4752236,0.7796902,1.3877234,1.7727524,2.037399,2.4114254,14.75412,15.724332,83.64886,86.55105,4.858116,25.370525
5,10.935734,4.9249377,0.014097238,2,4.0702834,7.3083787,16.305742,0.019483784,0.48173586,0.81901985,0.32319552,0.528302,0.8811638,1.5928081,1.7023555,3.3653166,16.73561,17.063734,85.323654,84.65575,3.2593212,13.733941
4,13.165166,4.7211876,0.014394503,2,4.224009,14.234317,13.320178,0.043069646,0.7621344,1.3173778,0.5763094,0.8886057,1.3926917,1.9495144,2.4471853,2.7833614,16.02169,11.345753,79.267715,53.67964,18.112602,15.518412
5,7.2743144,5.970563,0.010667145,2,4.224925,5.7684393,9.568583,0.012531629,0.36267623,0.7003819,0.25045532,0.40754864,0.7103739,0.7512187,0.96734536,1.056123,11.791673,12.273832,75.52251,73.72582,4.577482,12.828857
4,5.2620645,5.6130004,0.007520887,2,4.225213,5.4793253,5.2470913,0.017793875,0.27319574,0.6480969,0.16968857,0.3077318,0.6529302,0.5301523,0.60171413,0.8370086,13.094031,13.788421,62.063652,77.89373,2.2217026,10.875452
4,5.245375,6.7740626,0.008984854,2,4.225782,3.9455242,5.1980286,0.024026245,0.17689258,0.34766567,0.15283477,0.21004263,0.39635706,0.8801408,1.2734339,1.4560082,18.886295,20.433979,89.94043,139.16127,0.9792438,6.7024574
4,9.312758,4.8160005,0.011121714,2,2.3890054,8.184322,8.58776,0.026644131,0.4171054,0.69526017,0.40917006,0.62571716,0.86079264,1.1400782,1.2791865,1.5972703,12.733841,13.899121,67.36323,67.441475,4.7687044,15.886703
5,12.294913,4.8885,0.013284293,2,2.54877,13.718427,13.509272,0.029251164,0.45818284,0.8276165,0.3980691,0.657004,0.93678176,1.5762383,2.3078856,2.5160599,16.24596,17.638288,82.93832,86.86348,3.1613946,15.802203
4,14.304828,5.033313,0.015675249,2,1.7730539,9.210612,18.328339,0.00797689,0.46143797,0.9034692,0.34584564,0.6275556,1.1154279,1.6985009,2.4068694,2.865192,15.096677,16.491613,66.3714,83.622314,2.7880185,22.749409
5,13.341582,4.7436876,0.010836293,2,2.2625804,13.651726,14.485673,0.038783476,0.66459954,1.191789,0.68451995,0.9467553,1.3532633,2.1990695,2.6867592,2.6867592,14.496511,18.042107,77.60815,86.23945,4.5369825,16.846958
5,20.042362,3.3314376,0.016463617,2,1.956332,19.698215,20.815897,0.08346369,0.61186105,0.9032348,0.54488266,0.80294734,1.0929871,1.8415993,2.2021382,2.2021382,11.49239,12.0532675,36.10598,40.59117,6.0685153,44.775475
4,45.174545,13.000188,0.14978498,2,2.9151082,44.783463,49.58802,0.026545553,0.40072832,0.7246376,0.3261767,0.49520227,0.88551396,2.6639514,2.7531364,3.1460185,6.919073,7.416745,94.116585,96.68766,13.749403,158.98952
4,19.180899,5.2147503,0.0203949,2,3.5997949,20.461304,19.657465,2.3967998,2.817097,2.8904505,2.4015007,2.8333948,2.912829,2.3917682,2.913762,3.180466,13.173851,14.844233,77.33333,86.009964,36.1664,28.08294
5,16.158846,4.0559063,0.013663881,2,2.8289306,14.181048,18.698591,2.5597024,3.1908436,3.3562002,2.7050602,3.2703538,3.4563441,2.2110608,2.8456154,2.8456154,14.019574,15.663471,70.10548,72.605225,28.69532,23.456654
5,13.592349,3.4765315,0.007469056,2,2.3143785,16.481733,11.014914,0.9271053,0.9967583,1.0538659,1.934715,2.1985645,2.3047032,0.9470804,0.98463225,0.98463225,5.2162356,7.846797,25.79546,31.826244,46.46307,37.213768
5,27.079762,3.4765627,0.014982162,2,1.6968417,26.477686,27.851282,1.5345188,1.574065,1.6984345,1.567923,1.5959368,1.6992135,1.7334816,1.923352,1.923352,4.920829,7.615934,24.302309,30.890152,81.36569,83.48074
4,18.510775,2.8971565,0.010841829,2,1.2903075,15.825825,21.1245,1.5904157,2.063341,2.1796105,2.2596889,2.5345023,2.7402365,1.9796283,2.3185375,2.3185375,9.56873,11.043213,36.239727,38.392696,44.69002,38.46155
5,10.056277,2.8972344,0.005479243,2,2.3190398,6.682041,13.200457,1.0488397,1.4075342,1.4831166,1.9054291,1.9976451,1.9976969,0.9920683,1.4863551,1.4863551,9.247893,10.3837805,30.392456,36.101097,30.706558,23.427362
5,8.675784,4.0562034,0.007156382,2,2.7813027,5.693405,12.780254,1.5804386,2.1154766,2.189371,1.7835374,2.1290255,2.198563,1.6089807,2.0612035,2.0612035,17.471642,18.641283,81.749825,86.41467,13.525764,10.976686
5,6.2614264,4.635766,0.006325673,2,3.1363642,6.8311105,6.9959807,1.3745642,1.5289098,2.0290086,1.4356315,1.5419574,2.0827532,0.66479665,0.8756827,1.1018903,16.56963,16.59121,66.23814,86.52708,18.172487,11.28714
4,12.425741,4.0563283,0.010208707,2,2.8305154,11.496624,13.291199,2.1385221,2.2546203,2.812949,2.2703621,2.4008343,2.9232368,2.4915357,2.617588,2.617588,19.070953,21.137815,93.54238,97.99076,11.5205345,13.038141
5,10.812956,2.8973908,0.005860657,2,4.1019855,9.250948,12.813962,2.4027293,2.8325367,3.0497603,2.6171074,2.9346766,3.0731215,2.4339864,2.8638227,2.8638227,20.614548,24.361916,79.813255,84.703186,11.441271,11.804773
4,16.646582,3.4771643,0.019189244,0,2.5351133,12.415859,20.52491,0.3293122,0.36281168,0.36640108,1.4941758,1.8680421,2.0199466,2.1298492,2.1563356,2.4892516,18.018517,10.231249,71.68807,41.505024,12.425748,28.271055
5,6.6633534,1.9920001,0.003165542,0,10.170435,4.397129,9.345446,1.3172488,1.4530418,1.6510475,1.4470394,1.5605388,1.7739441,0.92114323,3.5650914,3.5650914,12.954773,0.7607813,129.72374,1.5430306,4233.112,12.147562
5,11.7800865,4.01975,0.013648218,1,21.593111,9.952721,13.710989,0.19016771,0.5687324,1.2038648,2.185914,2.9581168,3.2546325,1.9023584,2.557052,2.557052,16.982468,20.158077,81.095406,81.79487,2.8815463,15.714648
4,7.7639394,4.762125,0.006818876,1,7.3026905,3.5323386,11.880538,0.9803433,1.0596379,1.2419455,1.5152967,1.7290106,2.3244653,1.3488798,1.734492,1.734492,14.822255,18.577728,83.54452,89.144806,9.320921,7.5566206
4,13.615067,8.093875,0.026856184,1,2.9291186,9.199824,17.919739,0.400895,0.7501258,1.5212345,1.4444267,1.7716691,2.0728607,1.2145839,1.4832611,1.5942347,8.685906,9.345539,74.94745,75.97932,16.252998,44.247612
4,12.441162,1.955625,0.007231726,0,3.4975634,8.682079,16.053177,1.7114666,1.8388844,1.9435701,1.9506934,2.1250079,2.3224084,1.1657192,1.5361184,1.5361184,12.756885,12.186523,35.677856,24.27361,33.366856,20.724003
5,11.5381565,2.9537501,0.009393284,0,3.3646102,8.07289,14.948996,0.6257231,0.84406817,1.0713865,2.3527026,2.5815248,2.945908,2.0801346,2.5666018,2.5666018,24.293571,22.476723,85.33052,67.210266,3.5386782,13.583798
4,18.658205,4.9615,0.02466703,0,2.584293,19.518333,20.80138,0.027218342,0.78963137,1.2424731,2.2115424,2.4242866,2.7741017,2.1448965,2.3606858,2.4727988,15.192439,14.376947,81.94947,71.8519,7.0387244,29.925407
5,18.35868,3.9474378,0.019593677,0,2.8464866,16.705221,22.007303,0.69690955,0.9819547,1.235893,2.7693503,3.1824055,3.8529098,2.3940635,2.703465,3.4130573,17.535105,16.722364,78.85885,66.6161,6.5678477,32.729298
4,13.419226,6.9532504,0.025516981,0,1.4975784,10.212885,16.338774,0.05383849,0.2024926,0.42113674,0.86254895,1.1498485,1.345123,1.1458242,1.3105779,1.4333787,11.198534,10.687015,83.07367,74.69652,4.174513,37.18084
4,18.369556,6.084344,0.026674455,2,3.9662752,21.526548,19.68997,2.0865788,2.369154,2.6143622,2.221369,2.5189965,2.7647557,1.7316438,2.400488,3.9696913,14.054036,14.509678,87.8153,88.80736,29.581825,34.93167
5,8.9388075,3.476875,0.005001432,2,3.906841,7.200612,10.859563,2.492164,3.038968,3.2185402,2.5000699,3.3045592,3.5534105,1.4525641,2.6885192,2.6885192,15.241703,22.453062,56.886253,79.69288,15.590225,10.547968
5,5.1974497,4.9616723,0.006845268,0,4.2406816,5.3904877,5.2683864,0.0,0.6038885,0.7465608,0.62615657,0.93347675,1.2042575,0.5328156,0.6807998,0.8587402,14.019758,12.89953,81.83235,64.47042,5.1913323,10.026709
5,12.005675,3.9838126,0.013724325,0,2.6569376,8.363625,14.844228,0.7663014,0.8829515,1.1784651,1.757638,2.2949042,2.6561434,1.6217536,2.1343195,2.8043005,19.24371,18.030832,85.82381,72.484474,7.92635,17.19772
5,16.822594,1.9557189,0.009216306,0,3.094908,15.150008,18.49669,0.770489,0.97268224,1.3280165,1.5921986,1.8510368,2.3687258,1.0605282,1.3402045,1.3402045,8.266494,7.546318,25.136564,15.03178,34.189167,43.248547
4,13.089976,3.9476721,0.014155491,0,3.9590929,13.270219,13.592331,0.11066818,0.43190455,0.6538389,2.2189643,2.5503592,2.7861867,1.8599958,2.4190538,2.634486,19.657118,17.986958,87.81293,71.65212,2.0490658,16.364155
5,13.18919,5.5763755,0.018075155,2,3.2577896,16.47975,12.112717,1.2548444,1.959489,2.426577,1.8556361,2.2350338,2.6886563,1.7446148,2.3960836,2.7592533,18.931623,19.482735,107.60286,109.348526,11.643986,17.43046
4,28.100937,8.111188,0.054937333,2,2.1385338,25.520502,30.6892,0.55100226,0.8674326,1.1323247,0.777794,1.0480754,1.2954276,1.775565,2.0341573,2.1279964,6.609559,7.3187575,58.983433,59.628838,29.847292,96.28637
5,17.764112,7.3146253,0.02931446,2,2.865716,15.230316,22.42176,0.9715072,1.3219333,1.7572805,1.2163633,1.5219611,1.973877,1.9120674,2.4044495,2.4182327,11.561125,12.968936,91.41441,95.332535,17.142282,30.121267
5,14.157781,4.309625,0.015508518,1,1.0397775,7.8879924,19.682228,0.19361892,0.6852374,0.84386396,2.5149684,3.4997108,3.867523,2.9324887,3.92344,3.9710183,22.176497,21.224545,99.41536,92.23849,3.3862503,19.494614
4,17.895733,5.2400002,0.019651614,1,2.37064,18.294924,20.074287,0.05113961,0.7307821,0.95705944,1.7509116,2.133552,2.6020122,2.139271,2.6126783,2.7701857,12.588355,14.534798,72.135956,76.684,6.5688667,29.069624
5,18.947645,5.194766,0.020421822,1,3.362414,16.504843,23.368797,0.85451174,1.1533984,1.2155411,2.417439,2.712456,3.2145429,2.4914548,2.5698876,3.1764617,13.846512,15.8768635,80.901924,83.04935,11.624009,33.218502
5,9.150977,5.7571254,0.012480965,2,3.1034403,8.013455,9.305955,0.70638,1.0155212,1.539616,0.7336157,1.016732,1.5496374,0.777249,0.9949796,1.2081335,10.807966,11.576509,64.65875,67.06658,18.893215,22.461914
5,11.45374,4.815625,0.012151414,2,4.3932757,7.2408676,15.318972,1.709597,2.411911,3.3279269,1.8336754,2.438068,3.3405511,1.7108049,2.1929631,2.7714674,17.08535,18.418291,89.25442,89.36247,14.597603,14.803411
5,10.254593,4.924375,0.011149059,2,4.3069534,6.350659,14.343235,1.5360801,1.8711174,2.3279467,1.6683882,1.9577321,2.3421974,1.813903,1.9202557,2.5768304,15.695652,17.130058,79.33327,84.97509,18.174557,19.339714
5,10.697132,5.6123753,0.013324233,2,3.8913152,11.878767,13.805879,0.92190695,1.355155,2.0163765,1.3608959,1.5732503,2.04557,1.1384023,1.4778363,1.8710016,14.295553,15.02978,83.16069,84.89698,16.747276,21.476583
5,6.2264986,6.2640004,0.009976909,2,2.4546463,3.8246002,7.6829486,0.5108905,0.67820394,0.95418906,0.5479008,0.69998956,0.9698478,0.5175747,0.8533241,0.9799405,11.978505,12.141682,78.603294,76.49512,12.657844,14.085892
5,11.421575,7.5315003,0.019346127,2,2.1048124,8.4947195,16.096956,1.007185,1.1794491,1.3561296,1.1625309,1.3029836,1.463028,1.0369921,1.1415806,1.4101971,9.840247,11.375155,81.00019,86.08387,29.339878,25.508965
4,15.334075,4.598625,0.012973121,2,4.0266876,13.36393,16.75851,1.2618653,1.5518695,1.8006033,1.5651586,1.8907943,2.145503,1.5139761,1.8360636,1.8360636,8.580737,11.696154,49.760555,54.20974,27.969717,30.935497
5,16.995663,11.768001,0.050139464,2,3.2468648,28.515663,6.6468005,0.7590649,1.1764259,1.6806475,1.1422511,1.5614839,1.9126301,1.0061914,1.397892,1.7266409,7.486033,7.813099,90.58572,92.22746,37.94511,49.419975
4,12.65365,5.3591876,0.018434022,1,0.8658496,3.6780252,20.732443,1.0875459,1.2851766,1.5621312,2.0960388,2.5929196,3.0120008,1.8608673,2.3516917,3.017605,18.485065,18.82185,100.99275,101.55138,15.804001,22.01661
5,12.879081,4.7797503,0.014810964,1,2.2467723,6.7791433,18.647213,1.4897678,1.8362434,2.5479283,2.6488438,2.8126352,3.065852,1.5122684,2.7701702,2.7761014,16.488409,17.624746,83.70565,84.88009,15.677821,17.992266
4,13.703464,4.3453126,0.011432262,1,2.6002612,13.497222,14.971985,0.23496234,0.8264627,1.582967,2.0929372,2.8267708,3.363115,2.357026,2.701108,2.701108,16.61094,19.222458,78.39176,84.223656,3.9476895,16.56482
5,11.33176,4.9247503,0.0125178,1,1.9762139,7.6036334,15.246584,0.5571493,0.8807343,1.276933,1.8748852,2.3641672,3.1805596,1.6238037,2.4231036,2.8998187,15.324324,16.7893,79.24303,83.291084,8.547067,19.170841
4,13.459399,5.3230004,0.01877138,1,2.3993337,12.456742,15.135815,0.43089315,0.5816887,0.7602641,1.4228365,1.9185894,2.5023646,1.5496751,1.9529448,2.1341593,14.840897,14.981794,81.95672,80.286934,5.0561223,23.156693
4,5.6717286,4.0558753,0.005183049,1,3.671342,6.6029406,4.053044,0.6828291,0.89845264,1.0167186,1.0378567,1.2238345,1.7451221,0.6770968,0.81540084,0.81540084,13.981669,13.275635,56.014698,54.32507,10.682714,10.747098
4,5.1241117,6.807563,0.008917346,2,2.782776,8.883712,1.4289978,0.5077046,1.0279136,1.2763262,1.013301,1.1520866,1.3196409,0.58608925,0.77009887,0.7891959,14.196234,14.796945,101.698456,101.26694,7.111632,6.9766917
5,8.776546,6.1920004,0.011947115,2,2.7079616,8.694886,9.120542,0.88893616,1.8677214,3.336364,1.0861939,1.9358989,3.4955847,0.80429155,1.2331018,1.4372805,11.824065,13.461271,81.472664,83.83964,24.061277,20.540386
4,7.4315767,4.5986876,0.008525662,2,2.0474772,4.4875293,10.176797,0.8470727,1.1557276,1.4408051,1.1242734,1.4171604,1.6155485,0.81895584,1.4289097,1.5278306,16.071321,16.96358,76.998665,78.62445,9.686373,12.076746
5,13.517126,4.4177504,0.014675748,2,2.0904677,14.50605,15.965489,2.2073026,3.0400715,3.5634348,2.6128008,3.156795,3.6382952,2.1533575,2.3925679,3.078096,18.992552,19.552748,86.42982,87.08719,18.63105,21.289637
4,12.295353,4.4901876,0.013728851,2,1.8878413,8.408517,15.980434,1.5655704,2.1476035,2.974567,1.9840517,2.377815,3.073143,2.187331,2.4685137,3.0199015,18.513197,19.11842,86.882164,86.53759,12.154624,19.764948
5,13.368704,4.9971876,0.014706454,2,3.1788096,13.791843,15.93084,1.8462131,2.50849,3.07541,2.049552,2.65168,3.169757,1.9394158,2.084845,3.0027578,15.898067,17.168953,83.47645,86.41819,20.626003,25.72749
5,19.864388,3.6935003,0.016804192,2,3.1130362,18.559307,21.565742,1.8095324,2.1876473,2.705811,1.9635646,2.2859008,2.78695,1.7881606,2.264492,2.264492,10.228461,11.587425,36.061085,43.217747,37.056026,44.090004
4,40.76814,13.6518135,0.1479522,2,2.9818647,41.54339,42.938953,0.80889535,1.1205571,1.4348326,0.87502915,1.1915476,1.469866,2.155252,2.3107872,2.4157774,6.520061,6.770491,92.56171,92.67465,57.056595,152.46811
4,19.456913,8.728032,0.038261317,1,1.9554083,12.75314,24.445206,0.10690682,0.9255868,1.4630021,1.7799522,2.484919,3.2035604,1.6844385,2.3736458,2.6355739,9.461389,11.055522,89.324005,96.89333,12.270194,47.522858
5,26.22443,7.4971642,0.05258592,1,2.470868,26.337702,22.542063,0.7379146,0.9683168,2.1146758,1.9373546,2.1796038,2.426679,1.6419302,1.9174013,1.946664,7.287397,7.565168,58.862934,56.991302,40.78571,91.70242
4,13.702566,4.564,0.011896048,2,1.274883,11.2912655,16.53913,1.7327116,2.0653424,2.38477,1.9228529,2.201245,2.502353,1.6467642,2.0328698,2.0328698,10.452954,12.930602,53.32685,59.483646,32.09522,25.85361
4,42.618423,8.9115,0.09466507,2,5.180941,44.990067,42.56869,1.5545824,1.754954,2.0167422,1.6513705,1.8610005,2.2162476,2.7800953,2.8507073,2.949125,7.6316104,8.294047,73.07516,74.21286,71.30594,127.86113
5,36.450222,3.7670002,0.030074397,2,5.1126194,36.38632,37.228745,2.290444,2.893075,3.2564583,2.4069607,2.922081,3.2718604,2.450104,3.1365144,3.1365144,7.668086,9.127606,31.764553,34.714306,85.165726,110.200424
4,35.13827,4.3105,0.039007176,2,6.0505877,34.407825,36.12034,1.999876,2.2924492,2.712264,2.0737314,2.362455,2.733725,2.4746606,2.476877,2.5373244,7.6835337,8.054101,24.54589,35.00894,90.7669,102.99814
5,35.238758,4.3835,0.028607871,2,5.5575075,36.68053,34.27898,2.7853308,3.2301764,3.6035867,2.855852,3.3057063,3.623978,3.4042578,3.887054,3.887054,9.062081,11.439572,46.706757,50.55979,69.59765,73.38278
5,41.52892,5.0350003,0.046213906,2,5.496926,42.78666,40.849087,2.7212944,3.02728,3.714449,2.7639115,3.0876663,3.7266693,3.2394466,3.4830632,3.5623968,8.213715,9.602605,47.509827,48.696953,88.125725,102.93473
4,12.447284,3.2235003,0.006929557,2,2.550508,9.028844,15.594568,2.0087175,2.4752452,2.8491464,2.0893376,2.5033092,2.8571608,1.8416098,2.7203226,2.7203226,12.693361,17.309013,4.4657383,56.422527,19.138233,17.864641
4,12.696909,5.3250003,0.017212922,2,3.4464185,9.48803,16.231625,1.3769463,1.6137668,2.0534923,1.4732759,1.694426,2.0535748,1.5533924,1.6972498,1.8680029,13.867078,14.188899,41.67948,76.06988,18.292898,26.688
5,12.060959,6.9550004,0.018073509,2,2.4081984,8.38738,21.330128,0.8340008,1.1653425,1.7167945,1.8140805,1.9799092,2.3785784,0.8860611,2.054278,2.1259265,9.80637,10.562148,73.054184,73.84234,31.825785,29.99008
5,11.322177,1.9560274,0.006889784,0,4.282207,9.398295,13.9844475,1.4291136,1.4877377,1.5744772,1.706164,1.8061813,1.9639086,0.83757955,1.25011,1.25011,10.6703005,6.137569,32.295155,12.227572,160.44234,21.07367
4,7.1333346,4.9625278,0.01669876,0,4.3034105,4.7078733,7.6882253,0.26590228,0.66550386,1.108475,0.92702055,1.2724211,1.8284237,1.0099081,1.4672612,2.5258298,28.19029,5.9494925,155.37688,29.740028,32.15402,9.130732
4,9.9602,0.97801566,0.003383455,0,4.332489,10.801574,9.118826,1.6941184,1.8263218,2.1912272,2.224127,2.5835636,3.247866,1.2978404,1.2978404,1.2978404,20.214249,17.599377,33.88176,17.849964,21.893269,15.710428
4,9.916556,5.107524,0.010795807,2,2.6085994,6.429806,12.904508,0.9490247,1.1427448,1.4349564,1.0088159,1.1934136,1.4502602,1.2598176,1.5346248,1.5443351,12.060757,13.375798,66.25394,68.80173,18.611013,17.869522
4,16.906065,3.3327813,0.008848117,2,4.1961565,15.889358,18.345417,0.96873254,1.0978024,1.2844324,1.0357035,1.1648381,1.3388577,1.0341754,1.4746852,1.4746852,5.504228,8.310728,23.470299,27.998903,45.910652,52.501125
5,14.63921,4.673172,0.015881164,2,3.464477,14.1080885,17.818855,2.836873,3.5399928,3.9971986,2.9073968,3.559579,4.0626516,2.0262203,2.7118316,2.7273455,15.930811,16.91058,77.09533,79.63864,27.801546,23.397255
4,23.277716,3.5863907,0.019424144,2,2.2930398,23.12933,24.55554,1.2282627,1.3859136,1.7107514,1.3448195,1.530585,2.02995,1.5890654,1.680038,1.680038,7.495591,8.380658,32.22049,30.359913,54.788635,71.40777
5,14.714849,4.5645003,0.01608502,2,3.074426,12.021562,19.079203,1.6494452,2.2949305,2.9585495,1.827836,2.3444903,2.9982183,1.5905719,1.6724133,2.2919257,12.86685,13.652832,63.821686,62.812946,30.719385,33.436188
4,19.179546,3.7313128,0.016147584,2,2.968131,18.353575,20.964329,1.0147744,1.2321031,1.4260421,1.0636076,1.252435,1.5120736,1.4388828,1.6425284,1.6425284,8.153671,9.193662,35.138565,34.637478,36.837955,53.305725
4,15.36728,3.405297,0.008426291,2,4.0707297,12.903036,18.005424,1.2673683,1.4713476,1.6921294,1.7059923,1.8164448,1.991807,1.9686949,2.150027,2.150027,9.441638,13.317186,39.157856,45.83141,22.653502,32.90761
5,23.882168,2.7169766,0.013363621,2,3.0999808,24.216246,23.718359,1.674022,2.3823571,3.128219,1.6871911,2.3940766,3.1484258,1.5928906,2.2909372,2.2909372,7.7254996,9.589052,25.3736,26.400604,58.597153,70.53665
4,15.391984,5.3614926,0.017015316,2,5.3351383,15.889202,16.776096,1.1360714,1.4974148,1.683865,1.3046043,1.6017964,1.7678921,1.2510773,1.6295159,1.7328099,8.420539,10.122018,50.717983,54.63581,35.348877,32.456295
5,15.4714575,4.7077503,0.016892519,2,3.2093816,17.192253,16.106075,1.212987,1.9304826,2.3201993,1.9951866,2.322948,2.5412192,1.7428387,2.1518042,2.3908803,14.1163435,15.0345955,72.13897,71.32358,19.714497,24.935776
4,14.209896,5.5406876,0.020855231,2,3.5488994,5.680179,19.957037,1.5945258,2.4130933,3.0804558,2.4136627,2.6745036,3.2489028,2.281419,2.6097548,2.743785,15.788998,16.461702,91.216385,91.80529,14.78869,23.160084
4,19.401499,5.0335627,0.021278039,1,1.2837689,14.025608,24.246206,1.7288058,1.8706852,1.9675689,2.0952542,2.2928598,2.7070851,1.9689759,2.0995452,2.2518985,9.471526,10.811213,53.533207,54.810417,50.86468,45.58103
5,17.252346,3.6937501,0.009223424,1,1.7411487,14.397596,20.272665,0.64860135,0.85207623,1.1863194,2.4951239,2.934877,3.2813456,2.7987545,3.2009585,3.2009585,11.162492,16.560873,52.880985,61.77145,6.8083935,25.657225
4,23.131992,3.3316252,0.019678298,1,1.9711232,29.87709,15.633176,1.9361768,2.0834832,2.21747,2.7379622,3.002757,3.261338,1.3799044,1.6734928,1.6734928,8.304098,8.887235,31.192009,29.934305,72.812675,67.07019
5,12.253267,3.9474025,0.012965162,0,4.591567,7.597657,17.816185,0.37567317,1.0142577,1.189233,1.9978597,2.3944545,3.0005593,1.6239557,2.4610467,2.600808,20.382578,19.32374,90.02012,76.978386,3.0627306,17.005726
5,6.315627,1.9843751,0.001895116,0,15.306123,8.500372,3.1764545,0.8078561,0.95786786,1.3831754,1.3141332,1.4977326,2.2797797,1.2535491,10.598054,10.598054,19.75433,1.9049168,199.00626,3.855671,125.73903,4.757767
5,5.5326977,1.9840001,0.001998462,0,13.77551,3.2435627,5.413394,0.08353531,0.2055459,0.41954648,0.34684062,0.6312103,0.9206383,0.85283214,1.6480702,1.6480702,22.631046,4.3653727,78.60247,8.747509,25.17875,7.576615
4,6.587788,6.9830003,0.014008291,0,10.459184,4.787051,6.285801,8.421068,8.621958,8.773016,8.429053,8.632477,8.786987,0.47345147,0.5029555,0.5464567,8.721181,3.9575465,66.301186,27.792566,1673.0767,22.053219
