eventStart,eventEnd,eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventStartLatitude,eventStartLongitude,eventEndLatitude,eventEndLongitude,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,memsMedianHorizontalNorm,gyro_angular_change_per_second,gyroAngleChange,mems_radius,is_ios,dv,aggression_score,angle_rate_ratio,curvature,turn_intensity
1426777.8,1430797.5,5.0,11.7800865,4.01975,0.013648218,41.88239,-87.62619,41.882267,-87.62638,21.593111,9.952721,13.710989,2.185914,20.158077,81.79487,2.8815463,0,3.7582679999999993,0.4663255169520713,0.24347012079371583,0.25762928552468894,5.193310975061665
303737.6,308047.22,5.0,14.157781,4.309625,0.015508518,41.873207,-87.61748,41.873047,-87.61731,1.0397775,7.8879924,19.682228,2.5149684,21.224545,92.23849,3.3862503,0,11.794235599999999,1.318288841694282,0.22763715928904468,0.2279851653700656,4.838881401729399
229872.5,235067.27,5.0,18.947645,5.194766,0.020421822,41.875603,-87.6209,41.875366,-87.6207,3.362414,16.504843,23.368797,2.417439,15.8768635,83.04935,11.624009,0,6.863954,0.5797294731779021,0.18889930142231914,0.07921413870981873,1.2576720675658581
873266.9,878046.6,5.0,12.879081,4.7797503,0.014810964,41.84744,-87.62706,41.847267,-87.62692,2.2467723,6.7791433,18.647213,2.6488438,17.624746,84.88009,15.677821,0,11.8680697,1.1357226170816799,0.20522505274505418,0.059959871256562824,1.0567775010896205
826627.3,831552.06,5.0,11.33176,4.9247503,0.0125178,41.849216,-87.62836,41.84909,-87.62822,1.9762139,7.6036334,15.246584,1.8748852,16.7893,83.291084,8.547067,0,7.642950600000001,0.6993341391452377,0.19918239513920596,0.10474421097076202,1.7585819812514147
96273.25,103770.414,5.0,26.22443,7.4971642,0.05258592,41.79198,-87.58532,41.792503,-87.58463,2.470868,26.337702,22.542063,1.9373546,7.565168,56.991302,40.78571,0,3.7956390000000013,0.1849010452696852,0.13045349456027044,0.023931626386149714,0.18104677412445547
364847.38,368541.12,5.0,17.252346,3.6937501,0.009223424,40.13482,-75.59124,40.13484,-75.59107,1.7411487,14.397596,20.272665,2.4951239,16.560873,61.77145,6.8083935,0,5.875069,0.8275832775884316,0.2638281097537177,0.12806731627959067,2.1209065603571338
624036.3,628797.3,5.0,18.275797,4.761,0.020337416,41.83421,-87.8745,41.834007,-87.87425,21.428572,15.323038,20.467999,2.3949108,15.600079,74.89091,7.1502423,0,5.144960999999999,0.49526178073470006,0.20555925604265382,0.12269573875122707,1.9140632174825034
449445.66,454048.1,5.0,11.761829,4.6024375,0.012832173,41.823334,-87.872826,41.823204,-87.87268,12.244898,12.8400345,13.77955,2.4133797,19.59614,90.96086,4.9482307,0,0.9395155000000006,0.09515291557651544,0.21309217856379334,0.16811721845287542,3.2944485492131297
366841.47,371086.7,5.0,12.001183,4.2452188,0.010109039,41.822998,-87.88368,41.823063,-87.88352,13.520409,9.126715,15.0546055,2.222025,21.184679,90.77409,7.4240255,0,5.927890499999998,0.677719613506789,0.2308350755643559,0.11870809270461018,2.5147928386494085
