eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,memsMedianHorizontalNorm,gyro_angular_change_per_second,gyroAngleChange,mems_radius,is_ios
4.0,13.667249,4.327438,0.011562747,4.753575,13.3961315,14.837158,1.9797937,14.310771,62.497128,10.036685,1
5.0,14.800792,3.4540157,0.00822683,4.75367,15.119093,14.460548,1.2119946,9.638357,33.673695,10.799256,1
4.0,9.72917,7.8815627,0.020805199,4.6696396,12.245742,10.029788,0.94892377,10.031606,79.46607,23.123116,1
4.0,9.113594,6.3212814,0.024477847,4.6750684,0.72763425,14.656243,1.8256564,13.98987,88.993614,17.463701,1
4.0,17.436281,3.800719,0.020522328,4.735283,15.786644,20.022026,2.5688436,17.177103,65.97256,34.764145,1
5.0,26.44799,10.202282,0.070958294,4.6591654,6.5131116,47.73548,2.5120265,9.847948,100.864006,33.247986,1
5.0,23.82259,5.361188,0.028545294,4.649676,20.085718,26.976292,1.5223398,7.265915,39.244637,44.519615,1
4.0,10.93861,3.6808438,0.014142781,4.641234,6.0769963,16.216095,2.7237337,17.820923,66.30903,23.394926,1
5.0,7.991426,5.0409184,0.012147199,4.6472826,2.6042578,12.873337,1.7367854,13.234321,67.2426,12.393637,1
4.0,29.446825,10.7775,0.07214122,4.792223,33.656166,27.07021,1.342838,7.748835,83.82238,30.042141,1
5.0,7.5348544,5.279813,0.023727482,4.9002934,9.645521,7.8271613,2.4135973,16.053738,85.40286,20.91033,1
4.0,8.484745,5.59975,0.03039029,4.8380914,10.569022,7.0380797,2.552383,16.352184,92.222206,30.039434,1
5.0,7.6519594,4.959875,0.022111645,4.8662715,8.214974,8.511662,2.6414773,15.407202,77.03407,27.05211,1
5.0,38.49045,8.222375,0.07463101,4.670815,39.61051,38.056496,1.4087342,6.5893908,54.443455,13.14255,1
4.0,36.523586,4.2309375,0.029749634,4.5156612,37.377785,35.3142,2.4373798,8.003818,34.18312,32.115753,1
5.0,36.521057,5.188891,0.04078244,4.550613,36.365944,37.51562,1.7413661,7.307627,38.21016,8.836626,1
5.0,32.531105,3.8318439,0.027086888,4.6430244,32.24977,33.37215,2.5179985,8.216221,31.811224,13.729765,1
4.0,30.833012,6.7456408,0.051393546,4.6383195,31.695448,32.890667,2.0108097,9.369224,63.57539,7.0801344,1
5.0,31.260166,5.0292974,0.03494343,4.6502824,31.983524,31.445166,1.316072,7.722853,39.148785,17.543375,1
5.0,6.535508,3.8917346,0.008137155,4.8778944,2.386851,9.779481,1.9554307,13.981776,54.968597,23.545103,1
5.0,5.187315,5.0507503,0.014793956,5.0,4.269889,6.996444,1.8786645,17.608849,89.63819,4.50382,1
4.0,9.568667,4.2155004,0.01791317,5.0,9.774445,9.774445,3.3660955,15.000978,63.833202,7.1668434,1
4.0,8.65124,5.4085627,0.03593908,10.380777,10.546111,8.1796665,2.6474786,15.919805,86.736374,14.083628,1
4.0,6.504047,7.357219,0.027292585,5.0,5.041556,8.591222,2.0075898,14.867072,109.97155,1.6689786,1
5.0,11.280384,3.3175,0.008761201,4.7461953,4.8380103,18.145805,3.2591922,14.475352,48.60056,47.33956,1
4.0,15.86351,3.957469,0.015339547,4.760188,12.894205,18.028318,2.836096,15.245387,60.94257,4.0902534,1
5.0,18.043587,3.8774376,0.0089584105,4.555951,23.757187,12.522476,1.8002878,8.651083,33.88985,53.106133,1
4.0,21.252684,7.1411567,0.028154163,4.7934537,28.634148,15.207186,2.0740178,12.7829275,91.79486,11.051821,1
4.0,12.193518,4.0692816,0.013960255,4.8225393,7.6189885,16.465677,2.0657997,14.30974,58.801243,24.289375,1
5.0,10.085274,8.45775,0.02153085,4.764949,15.939977,12.599098,1.7806984,20.979275,178.27444,4.5052814,1
5.0,7.6435523,4.9867034,0.0101491,4.7396135,6.041737,11.127762,1.6714139,17.120398,86.05734,2.0572011,1
4.0,19.754099,7.5163755,0.03848955,4.739207,18.243841,21.31476,2.2262654,12.867211,97.23199,9.573106,1
5.0,5.596716,12.746188,0.0219718,4.789969,7.8296714,7.9896083,0.6499187,14.218066,181.79604,4.552982,1
5.0,11.074039,5.451219,0.01616363,4.8136935,15.823244,9.03395,2.0805106,16.663174,91.5025,13.763744,1
5.0,9.560877,7.2950473,0.02329821,4.8085194,12.0154705,16.263708,1.6385653,10.970835,80.472496,61.79102,1
4.0,10.926015,4.1285,0.014190353,4.8129845,7.568294,13.827275,3.1654768,20.377003,84.943214,5.1009474,1
5.0,18.04352,2.926008,0.017633794,9.360536,18.68785,17.804155,2.1204128,14.074636,41.746643,5.6644797,1
4.0,14.049794,2.5299375,0.0060270242,4.7525477,15.430637,13.375159,1.6088201,21.902344,56.29111,5.8556347,1
5.0,18.716272,5.180063,0.02339789,4.7706923,23.250837,21.48593,3.7339616,19.242115,100.44804,16.916174,1
4.0,12.656723,6.0635314,0.02368324,4.7909727,1.6780144,26.187944,3.7115424,22.354,136.44182,10.244252,1
5.0,11.240393,7.5500474,0.037326667,3.4537547,1.1425633,23.066238,1.5378625,8.368167,63.51612,44.36312,1
5.0,5.1870165,3.8317502,0.0077800914,5.1298304,1.0879232,8.725093,2.7765203,20.160753,78.05567,4.7665496,1
4.0,17.309715,7.3040237,0.047927555,4.845871,14.637398,21.466572,2.2519646,14.166596,104.03858,14.983401,1
5.0,12.143061,4.3837504,0.011140203,4.7850103,15.04854,10.76312,2.1035454,18.822956,83.27216,10.62775,1
5.0,7.411032,4.7503753,0.0089273825,10.0,0.0,13.464142,2.1044328,18.766016,89.89474,6.282237,1
5.0,10.034813,4.6705003,0.011950688,10.0,8.745938,11.853047,2.1247318,21.034714,99.08231,6.258508,1
5.0,9.351639,5.0367503,0.0152824335,4.7394814,8.187416,13.249558,1.4942733,14.506383,73.64955,10.411782,1
4.0,10.788133,6.527625,0.025256697,4.7522254,2.3648093,18.998112,1.417832,13.974555,91.783745,20.802177,1
5.0,17.05716,5.560625,0.016606487,4.748367,23.469786,13.963751,1.8734483,11.086951,62.097122,38.937416,1
5.0,12.301511,4.7948127,0.021688165,5.1152987,7.625977,18.08011,3.4364803,20.764244,100.3973,3.1078825,1
4.0,10.081649,6.2960315,0.023663426,4.7434154,3.4191859,13.999113,1.4682162,13.749341,87.114174,5.1965814,1
5.0,12.285135,5.299969,0.018072272,4.7446513,14.275144,14.568913,1.5547447,16.545147,88.34809,5.8329697,1
4.0,16.16755,10.8402815,0.04970395,4.745379,16.777754,16.842665,0.9602138,11.500268,125.12447,20.976265,1
5.0,9.9102545,5.1006565,0.016318304,4.7456255,1.299898,18.995018,2.0385132,14.472808,74.397545,30.333271,1
4.0,7.480079,9.302406,0.016263414,10.0,10.587188,7.2499228,1.1632776,17.911692,167.33694,4.1879044,1
4.0,17.606955,3.9923751,0.019814027,10.0,20.023596,17.031565,4.2135344,23.440704,94.51993,5.32669,1
5.0,16.410143,4.591188,0.01929829,10.0,18.987892,14.730001,2.5668356,18.984556,87.91959,13.011202,1
4.0,16.472614,6.4277034,0.03298738,10.0,20.598986,19.79344,2.174633,16.636528,107.59886,13.681398,1
4.0,9.515699,6.7087502,0.011291329,4.7381063,12.620034,12.471816,1.7816286,9.745615,65.770065,71.22335,1
5.0,16.704506,2.705625,0.00958339,4.7429476,15.721391,18.878874,2.4539795,15.915989,43.695976,29.535923,1
4.0,20.754354,4.3370004,0.025675861,7.1889067,19.196548,22.474123,3.0515273,17.268423,75.580246,7.8889303,1
5.0,17.357935,3.1433752,0.008910026,4.7465534,19.638464,16.080502,3.5515418,21.798977,69.389725,8.500242,1
4.0,17.47495,4.8299065,0.023769842,4.6953354,8.018834,27.018326,2.800973,13.388352,65.19891,13.201548,1
5.0,20.782965,5.5484376,0.023674179,4.758279,21.181702,20.271767,1.4949304,9.164558,51.2148,16.60052,1
4.0,22.587383,9.699781,0.06117076,4.7760897,11.940188,32.724342,1.6575612,8.750836,85.2305,16.898684,1
5.0,24.895807,4.3509965,0.019934312,4.7946444,27.050869,24.178055,3.2134533,14.330921,62.925842,12.794,1
4.0,17.450912,3.9298751,0.017603826,4.76301,17.565853,17.385439,2.1467533,13.867994,55.049988,6.797313,1
5.0,16.145271,2.7390783,0.009722349,4.7516994,14.806756,17.288704,1.5439204,9.2331,25.656708,15.497496,1
4.0,7.025137,4.3905315,0.01178571,4.763097,1.0162222,13.180152,2.7765985,25.758358,114.120995,3.4287305,1
4.0,16.250257,9.090617,0.04825245,2.029648,22.17203,17.083881,1.6314201,12.958737,118.32417,7.565876,1
4.0,15.873437,3.787719,0.015491045,4.7040806,17.633041,14.020666,2.2170653,15.913562,60.910587,13.156715,1
4.0,12.230096,5.2230625,0.015888773,4.7248225,12.510505,14.047464,1.6536497,14.607241,76.87693,4.3417044,1
4.0,32.176575,5.2171254,0.035618015,4.7129583,31.678392,33.008736,0.9773643,7.07077,37.172855,55.246925,1
5.0,12.633213,11.2612505,0.035387073,4.7450614,24.514662,7.024851,1.0785811,7.8217616,88.39517,30.103975,1
4.0,17.124012,7.404313,0.029554773,4.7447658,16.754045,18.722542,3.8511012,19.618235,146.04475,1.2288802,1
5.0,16.529081,3.0376875,0.008446265,4.7424555,18.74166,14.787274,1.1718433,9.923631,30.541534,23.20231,1
4.0,16.183851,6.674688,0.037635848,4.7467628,7.56816,22.85718,1.837872,13.408732,90.03503,3.8675318,1
5.0,18.511826,4.912,0.015464422,4.810009,19.460575,18.097256,0.5626924,8.684927,43.010036,15.423457,1
5.0,12.174329,8.496969,0.014666503,4.799579,24.834778,10.798304,1.8001428,9.810779,83.755104,68.59618,1
4.0,24.048475,1.2035,0.0,10.482852,24.048475,24.048475,2.0496764,21.435728,26.657831,16.759665,1
5.0,17.879126,5.3615317,0.02031152,4.3928094,23.644768,13.113456,2.271003,16.222477,87.621605,25.138256,1
4.0,13.13713,4.834719,0.021989701,6.880271,4.5052066,21.228441,2.8806014,17.175255,83.729515,16.38958,1
4.0,9.464805,8.71786,0.025749296,4.7420435,8.585413,11.073371,1.3288829,11.79115,103.267296,25.66551,1
4.0,10.122459,3.9371798,0.013553737,6.3038416,8.105998,11.723148,1.562313,12.5697365,49.994305,10.688918,1
5.0,5.2163954,4.9013987,0.0039750207,4.7432055,8.004017,1.9370062,1.075305,6.958339,34.38515,57.484978,1
4.0,8.625162,6.8700004,0.019910656,7.5677276,9.531481,8.135039,1.0104464,11.248349,77.72807,8.993487,1
5.0,6.9995537,6.4281487,0.016410597,4.74071,8.518428,7.8490744,1.0771425,13.247531,85.68933,9.719186,1
5.0,58.810966,2.232,0.016292397,4.7408705,58.777203,58.84473,0.68584716,11.598268,26.34961,35.582012,1
5.0,16.24478,5.8237815,0.015752425,4.7432327,17.448034,15.291469,3.321218,14.235466,83.472084,9.869895,1
5.0,16.041248,4.263344,0.012975944,2.0,19.019453,15.667639,3.5029895,21.149727,91.0192,7.2635226,1
4.0,15.222877,5.5101957,0.024546945,2.0002117,15.027408,19.0722,2.4733548,18.406298,102.16261,7.559263,1
5.0,8.777203,4.461625,0.0097208135,4.7455964,14.914687,6.739457,2.3676648,20.076187,90.37218,14.273247,1
5.0,6.5692177,4.979469,0.0048732776,4.7333765,5.267183,10.529242,1.0610086,17.419573,87.43414,3.224717,1
5.0,8.056487,3.9437501,0.010723868,4.7448416,5.469977,12.5297,1.4977635,21.485119,85.58782,3.687945,1
5.0,13.661448,4.82025,0.014325666,4.7422814,19.039232,11.086872,2.4470062,21.389217,103.95345,12.2729645,1
5.0,7.8381195,3.5056565,0.004851226,4.747545,5.1561875,10.483845,1.886353,18.415949,65.29363,3.819314,1
5.0,8.399026,5.5772505,0.015099265,4.734921,5.3582716,13.456548,1.3410354,16.00353,89.893234,3.7361815,1
5.0,5.9557076,3.7845938,0.004886521,4.7465286,3.1674976,9.903282,2.320221,22.782793,87.13124,5.6091332,1
4.0,16.927372,5.50793,0.020828951,4.73612,13.8228655,19.416765,2.3432422,14.209623,78.83688,11.626072,1
4.0,9.394004,3.8193674,0.008296538,4.7381444,10.191203,11.341453,1.8273675,14.736328,56.875908,15.359366,1
5.0,30.239761,2.8946955,0.014526929,4.738756,33.28425,27.736044,3.1452456,11.66898,34.247284,18.31641,1
4.0,16.574083,6.7126646,0.031852257,5.01936,9.048582,23.385647,2.402241,13.642526,92.12607,17.509909,1
4.0,21.088669,3.7790627,0.02059695,4.7350793,17.995306,25.821175,2.597768,13.951051,53.28277,10.543898,1
5.0,13.919567,7.1564064,0.025110614,4.739315,17.252424,20.371315,2.285448,12.586229,90.57819,25.201468,1
4.0,26.813211,5.950375,0.040840775,4.739896,27.506548,36.43672,3.4976826,15.49347,92.81488,35.012722,1
5.0,7.360872,3.6185002,0.0035066456,4.740489,1.3037127,13.504038,3.5855494,18.34839,67.13136,26.575024,1
4.0,11.290406,7.127688,0.026880285,2.9073944,11.756936,16.693222,1.5490083,11.554256,82.815216,25.64448,1
5.0,6.925121,4.340438,0.016371937,8.316698,1.314663,10.827369,1.7165102,15.532947,68.038315,8.775594,1
5.0,13.052237,6.4116254,0.02637809,6.8871493,5.878486,23.299622,1.7406039,13.311037,85.87547,19.4662,1
5.0,25.629545,7.8655005,0.039333936,10.0,28.079065,25.087034,2.1986525,11.260981,89.02286,8.175629,1
5.0,20.760096,5.11075,0.02251766,10.0,25.892582,19.218048,2.8377666,15.780476,81.28015,11.917029,1
5.0,6.536438,4.9912972,0.0104263965,10.0,3.452344,10.357032,1.3633757,15.802481,79.505875,4.9702415,1
4.0,20.34965,5.550356,0.027846187,10.0,18.757736,21.174376,1.704787,8.372749,46.806072,21.2276,1
5.0,17.211185,5.6269298,0.029053178,4.7516556,13.546863,23.25283,2.4648879,14.450549,81.88891,69.84604,1
5.0,31.260141,2.3180625,0.007833505,4.7442465,33.04936,29.470922,3.399188,11.3626175,26.793383,42.287853,1
5.0,26.46007,2.3979688,0.007622632,4.743928,25.038733,27.881407,2.9936035,11.403397,27.80074,10.763187,1
4.0,22.3611,3.157375,0.012470666,4.744279,22.528046,22.140135,3.6872387,17.500446,55.95491,2.6864147,1
5.0,25.893227,3.1174064,0.015095063,4.744305,25.742355,26.64383,3.0424047,12.533103,39.571682,17.98216,1
4.0,20.779957,8.393094,0.041315146,4.744626,20.332178,23.411467,3.626068,19.647505,165.68861,3.9937773,1
5.0,23.758356,3.3172815,0.012907986,4.74503,24.847551,22.678509,2.3382294,11.073247,37.17564,12.206737,1
4.0,16.33649,3.9563909,0.01398013,4.7452474,15.692268,20.111393,2.574225,19.538633,78.0833,17.405663,1
5.0,9.066639,2.7974377,0.0035941731,4.7454033,7.0825915,11.050685,1.6983173,8.951014,25.397615,62.1017,1
4.0,16.136112,6.086625,0.038428854,4.7783294,20.872911,14.24642,2.6774793,19.32937,118.42464,6.607216,1
4.0,8.394294,5.428094,0.017180953,5.4692144,3.6404345,12.670804,1.0309074,15.003561,82.044,2.6776059,1
5.0,5.8679724,4.8676953,0.007428112,4.7638183,4.8875456,9.649209,2.3973036,17.411121,85.45246,18.013853,1
4.0,20.292778,3.459715,0.012135761,4.7529464,19.385391,21.132812,0.5993484,7.351951,25.731419,16.331932,1
4.0,13.417673,6.114344,0.029949697,6.9108973,8.562797,16.218441,1.5680127,12.992882,79.9656,13.826435,1
4.0,10.59018,4.7716565,0.015310462,4.743097,8.176516,16.921425,2.0939355,18.023148,86.716934,3.6784017,1
4.0,12.023908,5.6150002,0.015384709,2.0342655,13.40778,13.028986,1.8299884,16.837019,95.210365,8.134085,1
4.0,10.058578,5.85375,0.018657617,2.0047503,3.5734599,17.36455,1.5139605,16.722263,98.55386,6.96393,1
5.0,17.066923,5.3362503,0.029036194,3.414838,19.701384,19.31096,2.810046,15.870519,85.32107,9.228559,1
5.0,19.709309,8.081297,0.04715478,4.744088,3.3920844,34.40014,2.4444141,9.832275,79.852844,116.09916,1
5.0,6.8817816,3.5381095,0.0094090365,4.7356396,0.58025414,13.95282,3.5291157,23.477385,84.00949,12.841169,1
4.0,5.7807755,4.744297,0.0076480247,4.7325068,5.4336205,7.4954576,1.1095192,19.208136,91.901375,2.3302495,1
4.0,12.356542,6.341344,0.02649121,4.7453966,5.0229883,20.917288,2.1675925,14.721075,93.938515,21.235203,1
4.0,14.354156,6.67075,0.022965157,4.68745,17.00063,11.587598,0.8706151,12.931402,86.77562,4.831457,1
5.0,11.952784,14.762782,0.040835552,10.0,18.52758,18.52758,1.0049219,8.861554,131.17476,36.846424,1
5.0,20.391846,5.5897503,0.02930879,10.0,21.63469,20.483908,2.6274261,15.554229,87.56528,5.788143,1
5.0,8.355103,2.7399063,0.004228644,4.854245,10.089405,7.235763,0.5874797,15.252236,42.40425,7.205026,1
4.0,13.829822,8.380969,0.043355785,4.7767186,0.027363986,23.541029,2.129785,7.5463133,63.54948,65.7722,1
5.0,5.502131,5.508625,0.011597956,4.083798,6.65451,5.7777543,1.3803984,16.43967,91.22101,13.277428,1
5.0,7.015811,4.905469,0.0054389792,8.047649,4.731509,10.031843,1.7490228,15.926329,78.766495,13.00812,1
5.0,7.7891784,4.237922,0.01040769,4.725671,4.161805,12.1353855,1.5451562,18.292105,78.25184,5.6231375,1
4.0,12.371061,4.5977426,0.013255755,4.7462,11.034893,13.90992,0.8187416,7.4742446,34.66348,15.721759,1
4.0,8.670002,7.796172,0.027150271,4.740738,3.3882537,13.54248,1.2286345,15.778125,123.63979,5.417746,1
4.0,5.2218313,4.732844,0.0046264664,4.763996,3.5354116,7.323659,1.0792067,17.703325,84.491165,6.4205966,1
5.0,11.414766,4.3749223,0.016527243,6.4915314,13.931801,10.695287,2.6446054,19.115332,84.38834,16.042486,1
4.0,12.518686,4.732844,0.021642962,4.843565,4.4851456,18.91395,2.2445898,14.934601,71.277115,9.608632,1
5.0,18.034187,4.653258,0.023040675,4.8294573,21.9842,17.02751,2.9958112,18.326096,86.0049,22.73005,1
5.0,37.161,6.1155005,0.055087604,4.747259,38.60237,38.758686,2.1627235,8.65343,53.265934,58.877914,1
4.0,21.209358,8.233641,0.04213796,4.7457457,22.254599,22.425905,3.727536,20.296646,167.92653,1.4094095,1
5.0,26.744232,3.197547,0.013749037,4.7458067,29.546555,24.595463,2.5913744,11.024007,35.690403,18.484331,1
4.0,19.847237,3.6370783,0.01133796,4.743163,19.933767,20.563559,2.6091764,16.676746,61.32117,18.880762,1
4.0,19.485489,5.4808283,0.033414513,7.5765734,17.331535,21.668264,2.1170573,14.069336,77.67861,30.801432,1
4.0,15.309661,4.681688,0.025336526,4.744565,9.066584,22.89327,3.838964,12.137034,57.307465,31.36061,1
4.0,22.250414,6.6601877,0.046220403,4.745485,19.87957,25.764166,2.1321702,10.873289,72.85179,8.443687,1
5.0,12.52934,6.6906567,0.022607388,4.7459674,13.109408,20.559448,2.2936506,12.789398,86.08186,10.349124,1
5.0,6.262718,4.7060003,0.010553291,4.747352,3.049325,8.481503,0.48004165,11.144925,52.896294,5.320365,1
5.0,16.910372,6.18275,0.027127422,4.7468534,21.48069,16.080612,1.9041791,15.713508,97.77948,9.188385,1
5.0,8.226738,5.7842503,0.0077528097,4.7400494,5.970366,12.671546,2.0443535,14.295783,83.260666,17.50009,1
5.0,25.625475,20.782532,0.14351045,4.742676,26.385769,27.360367,1.3307983,11.585427,241.23666,11.672208,1
4.0,13.204954,5.584469,0.02595767,4.7455444,9.978441,17.555193,1.7090623,13.269214,74.630806,6.456438,1
4.0,39.58688,4.6118126,0.0446074,10.0,39.4718,39.932114,1.0623745,6.5180674,30.321497,9.284759,1
5.0,10.673497,4.5716567,0.009190072,10.0,6.3292975,14.845079,1.8424442,15.764226,72.700806,16.530144,1
5.0,27.112408,5.4940157,0.03013365,10.0,27.503674,26.928284,1.5103531,7.1702833,39.68119,33.254974,1
4.0,33.804203,4.512875,0.02742911,10.0,33.487736,34.178207,2.3926861,8.174234,37.21575,89.38361,1
5.0,28.726377,7.867625,0.054461952,10.0,27.73383,33.027424,1.1771232,8.00315,63.285408,29.934736,1
4.0,26.199455,3.0352502,0.014053358,10.0,26.813204,25.777502,1.7762865,10.063709,30.947794,34.177757,1
4.0,23.188246,4.55275,0.017560842,10.0,25.202112,21.864845,1.4908378,9.717133,44.627743,22.777098,1
4.0,5.046998,6.150188,0.008802345,10.0,3.6825004,2.7618752,1.0488504,11.764474,72.823555,10.319947,1
4.0,16.934956,1.8050625,0.004387837,4.6923037,17.597363,16.27255,1.9170781,13.889326,25.628237,26.515863,1
5.0,21.643784,5.2548127,0.025299236,5.595649,18.102118,25.74461,2.1097064,9.26085,49.035515,61.516754,1
4.0,14.657138,5.214688,0.017601367,4.988129,14.429386,15.165371,2.0264003,16.04259,84.300606,20.903559,1
5.0,17.079388,5.6158442,0.02603665,4.7060785,19.749966,18.116533,2.076537,13.779699,77.93739,27.819939,1
4.0,18.511099,6.674469,0.038600095,4.9110208,5.1145506,31.458723,3.001834,11.756343,78.94003,60.04891,1
5.0,8.433001,3.3919377,0.007072008,3.9545803,6.8020463,11.186919,1.5145718,22.187298,76.143326,3.7258053,1
4.0,29.659443,3.3361251,0.016587002,8.238779,28.558748,30.546497,3.219148,12.077993,40.779167,16.881489,1
4.0,30.380627,5.0707817,0.033812124,10.0,31.071096,29.690159,3.9315653,12.189709,62.298054,38.837246,1
5.0,35.70299,8.025422,0.07169221,10.0,44.074924,28.194143,2.4794598,6.721476,54.211052,70.93705,1
5.0,18.38791,6.7145314,0.0267374,4.743642,18.770159,20.827412,2.6195974,15.048008,101.641754,3.8323975,1
5.0,21.749773,10.936126,0.06554995,4.72817,17.688707,36.184555,1.9549887,10.92907,119.9579,92.452194,1
4.0,14.917178,4.59,0.019555714,4.7513227,12.9005785,17.446527,2.6201005,19.148056,88.65384,2.9579914,1
5.0,16.33711,5.5478754,0.017069336,4.7495847,16.953579,16.624004,1.8373646,14.662317,81.92992,5.9032454,1
4.0,16.763449,6.625625,0.028377729,4.748033,18.005653,16.022806,2.0758762,15.127573,100.83342,6.512398,1
5.0,17.137827,2.993375,0.010018082,4.7440634,16.419226,17.966734,1.9144827,8.5008745,25.785591,38.009716,1
4.0,18.240164,8.701125,0.034847897,4.749097,19.840559,16.653858,1.31375,9.423924,82.374886,16.993952,1
5.0,17.239998,3.9780626,0.017146423,4.738517,21.433414,14.985518,3.1412196,17.965916,72.19146,16.82155,1
4.0,15.469351,6.388969,0.033517137,4.7570057,6.525214,22.54849,2.3532774,15.040934,96.70043,27.233568,1
5.0,12.434637,5.8541255,0.021916064,2.018671,1.0928456,22.450098,2.5654643,14.418941,84.984505,14.755982,1
4.0,17.47106,8.125438,0.03431984,2.0800254,19.03312,17.78482,4.4352617,17.036718,139.10936,5.15527,1
5.0,16.298248,5.0734377,0.02488041,2.0342507,19.050388,17.73558,2.2376194,17.473415,89.34832,4.7827373,1
4.0,28.679008,7.938313,0.062473122,4.8049927,36.11502,22.048038,2.080961,10.380772,82.82412,92.055824,1
4.0,17.122602,5.641211,0.026249964,4.9352303,15.710672,17.707455,1.4518125,13.928722,79.13611,26.566544,1
5.0,16.223127,6.293844,0.025450872,4.7701044,21.072247,13.720954,2.0578892,14.0341,88.89104,36.52408,1
4.0,11.536584,4.4720316,0.010972536,10.0,7.4800787,15.650626,2.624362,22.346657,100.827225,4.163632,1
5.0,38.052505,3.4339063,0.022376021,10.0,39.01149,37.05516,2.8680162,8.86925,30.81032,10.980847,1
5.0,37.227776,3.1144845,0.029068561,10.0,37.17024,37.17024,2.3758354,8.204336,25.879873,28.284195,1
5.0,18.613888,4.591844,0.014638132,10.0,23.475939,16.456173,3.5377374,19.31682,89.47114,10.582524,1
5.0,14.034584,3.6573126,0.011422938,2.585425,15.88202,12.726478,2.2495997,15.783675,58.360188,4.0596204,1
4.0,13.28175,5.3855314,0.019560255,2.343327,8.781585,19.694834,1.6883569,9.732405,52.80532,42.267532,1
5.0,13.776361,6.1491566,0.018292634,2.9330916,21.287971,8.60659,2.2747717,20.296953,125.62489,3.1426318,1
4.0,23.449297,7.0735316,0.042189665,2.1989355,32.09071,20.721052,2.398441,13.360468,95.03963,14.467077,1
4.0,32.830727,6.510985,0.057239458,2.3874698,28.911171,37.462105,2.5214617,8.621039,56.477947,11.186126,1
5.0,32.246796,5.6670003,0.04183005,2.7823572,42.29159,26.674871,2.9907076,9.486787,54.142914,38.843887,1
4.0,28.653965,3.9787502,0.023944683,2.7613573,29.618961,29.115835,2.9119446,14.05573,56.489132,15.813282,1
5.0,14.827376,13.098375,0.045382034,10.0,16.686329,15.075235,0.7189472,9.202774,120.9089,19.259184,1
5.0,6.2027116,9.743782,0.017798305,10.0,11.853047,6.3292975,0.89602506,17.886501,174.99644,2.4323132,1
4.0,7.321846,7.5474067,0.02681633,10.0,13.694298,9.206251,1.7305452,21.962856,166.63966,5.189337,1
5.0,10.51047,2.8352501,0.0051540984,10.0,9.091172,11.3927355,1.4836246,10.100531,29.040878,18.23749,1
5.0,9.99503,2.5884376,0.0024143648,8.156437,9.264619,10.725441,2.1867406,14.930455,39.241116,16.652903,1
5.0,6.58134,2.1105,0.007886349,8.000805,5.707472,7.4552073,1.1246638,15.544739,33.426174,10.137788,1
4.0,17.24469,5.7555003,0.032045726,4.7471046,10.035603,22.789692,2.0907388,14.866073,86.15586,6.9570456,1
5.0,34.620174,9.1531725,0.07549113,4.745827,40.797337,36.04203,2.4826424,10.941478,100.58656,9.992422,1
4.0,6.8217816,14.126438,0.029191013,4.7421827,9.781359,5.299531,0.95970744,13.40866,189.95018,3.5572608,1
5.0,12.881963,4.0986567,0.011047061,4.746909,12.98426,12.555617,1.6044638,11.974319,49.55512,15.986139,1
5.0,16.675894,3.9394689,0.011295641,4.7466583,23.67826,12.698626,2.4248555,14.393536,57.275642,25.533146,1
5.0,17.913595,3.1038127,0.012486173,4.7461085,21.174353,16.546595,2.5332334,14.993958,47.135086,16.767101,1
5.0,25.486452,8.280563,0.04913249,4.683511,39.42347,24.770927,2.5694633,10.393347,86.47853,123.80719,1
4.0,18.57866,3.7487502,0.01791601,4.7449765,16.970175,20.527596,2.684518,11.831568,44.825436,19.282665,1
4.0,12.504877,3.668969,0.011321294,4.7432337,7.932568,16.243408,2.2906847,11.168016,41.420486,22.195848,1
4.0,7.5636735,5.1405,0.0061050616,4.741145,6.6197243,8.737511,1.5679818,14.884919,77.10908,3.828285,1
5.0,10.146334,6.01725,0.017100647,4.741934,12.595845,7.9621916,0.7344403,9.118189,55.229774,8.021422,1
5.0,15.223835,5.81825,0.015296966,4.7331233,15.30236,15.153336,1.1305366,9.550081,55.945343,9.024932,1
5.0,7.1096854,10.958751,0.032789454,9.447821,5.9147954,11.694847,0.49797973,7.715571,84.86048,38.158463,1
4.0,17.306993,3.1576095,0.0101648085,4.744128,15.899973,18.701315,2.0374532,12.449817,39.809273,1.7686538,1
5.0,32.01666,18.1095,0.15577154,4.7471094,36.480087,34.030712,0.601966,10.647766,193.25044,7.952152,1
4.0,15.894654,8.177313,0.0351688,4.746345,10.860189,20.879295,1.3331118,10.376421,85.26515,4.048751,1
5.0,9.0775795,3.9815001,0.0047108107,4.7403593,5.8733673,11.9957,2.1904116,17.946009,72.173775,17.6715,1
4.0,10.285407,1.8499688,0.0032910951,4.74284,9.077846,11.492969,2.0139186,13.3742,25.27972,6.5022073,1
5.0,14.398212,4.94675,0.017184982,4.783835,18.552711,12.536297,2.6254427,18.158894,90.557816,7.2326655,1
4.0,10.328692,5.7108126,0.023039013,4.746855,4.0653586,17.196024,2.0679832,15.121546,86.96446,5.4273744,1
4.0,11.118693,5.3135314,0.0136738615,2.071626,6.5113373,14.924145,1.6137142,15.935415,85.309975,6.496042,1
4.0,14.989387,5.6331563,0.026977621,5.102632,7.372032,20.44314,2.1913197,14.878654,84.4082,9.113348,1
