eventStart,eventEnd,eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventStartLatitude,eventStartLongitude,eventEndLatitude,eventEndLongitude,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,memsMedianHorizontalNorm,gyro_angular_change_per_second,gyroAngleChange,mems_radius,is_ios,dv,turn_intensity,angle_norm,radius_log
522256.6,525889.6,5.0,9.89672,3.6330314,0.009957183,40.92473,-74.09101,40.92482,-74.091156,10.0,4.833282,14.730001,1.6872698,8.56676,31.465324,62.499485,1,9.896719000000001,0.13491070045686196,0.2711491934960666,4.151031795629537
482891.9,488521.12,5.0,12.612563,5.629219,0.013069473,40.925125,-74.08927,40.924957,-74.08937,10.0,16.801407,7.9403915,1.6748705,7.831691,44.398975,61.556946,1,8.8610155,0.12519298816153843,0.3778325050646487,4.13607727790991
1276555.5,1280825.8,5.0,11.088865,4.2702503,0.017224284,41.74273,-87.79221,41.742615,-87.79219,4.744434,7.174879,13.00483,2.1099849,19.84794,85.54778,3.212548,1,5.829951,4.711623463993764,0.6791068690130955,1.4380676902723153
914877.1,920746.6,5.0,14.170062,5.8695,0.024567708,41.954163,-87.68857,41.954067,-87.68892,4.739087,12.636238,19.256983,2.1085322,14.872855,87.89008,16.761787,1,6.620745000000001,0.8373512755219955,0.693968036533885,2.8770493518716043
366741.28,373529.94,5.0,11.373685,6.7886567,0.017009342,40.961506,-74.12388,40.961292,-74.12396,4.730914,16.880714,8.299779,1.6557622,14.3181505,97.77278,14.167495,1,8.580935000000002,0.9440023220709812,0.7534072185801443,2.719154651182045
353682.97,360950.9,5.0,13.081618,7.2679377,0.026766893,40.962223,-74.12409,40.96193,-74.12392,4.739338,19.273909,15.70795,2.2943683,11.276936,82.41039,60.27797,1,3.5659589999999994,0.18402920331727698,0.658757678761456,4.115420398251783
141679.81,144634.73,5.0,20.107176,2.954922,0.011388593,40.965736,-74.14015,40.965687,-74.139946,4.731925,20.4682,19.946419,1.7690203,11.1188135,33.299217,7.7562385,1,0.5217810000000007,1.2698162001868725,0.28651800624345747,2.1697664177547087
118359.734,121913.69,5.0,8.676759,3.5539534,0.008643653,40.966343,-74.14113,40.96622,-74.141106,4.7343407,6.437073,12.7111845,1.6902313,15.982711,57.440033,20.711489,1,6.2741115,0.7361407133338483,0.4805299025032932,3.0778415674434076
1264312.1,1268708.6,5.0,17.042528,4.3965,0.023491688,25.804409,-80.35309,25.804638,-80.35326,4.747875,17.504128,20.13657,3.0917902,18.484007,82.00371,8.069034,1,2.6324419999999975,2.0381450769729166,0.6560834630165808,2.204865753493578
101277.336,107032.63,5.0,16.987684,5.755297,0.027664296,25.826048,-80.36214,25.825775,-80.36198,4.7454042,16.836414,22.720715,2.5412016,14.988587,86.86283,24.846785,1,5.884300999999997,0.5799014074671183,0.6874857848990104,3.25218622184637
